timestamp,reference_valid,full_valid,drop_valid,klt_valid,common_valid,segment_id
1700604786.9781668,1,0,0,0,0,-1
1700604787.078167,1,0,0,0,0,-1
1700604787.1781669,1,0,0,0,0,-1
1700604787.2781668,1,0,0,0,0,-1
1700604787.3781669,1,0,0,0,0,-1
1700604787.4781668,1,0,0,0,0,-1
1700604787.578167,1,0,0,0,0,-1
1700604787.6781669,1,0,0,0,0,-1
1700604787.7781668,1,0,0,0,0,-1
1700604787.8781669,1,0,0,0,0,-1
1700604787.9781668,1,0,0,0,0,-1
1700604788.078167,1,0,0,0,0,-1
1700604788.1781669,1,0,0,0,0,-1
1700604788.2781668,1,0,0,0,0,-1
1700604788.3781669,1,0,0,0,0,-1
1700604788.4781668,1,0,0,0,0,-1
1700604788.578167,1,0,0,0,0,-1
1700604788.6781669,1,0,0,0,0,-1
1700604788.7781668,1,0,0,0,0,-1
1700604788.8781669,1,0,0,0,0,-1
1700604788.9781668,1,0,0,0,0,-1
1700604789.078167,1,0,0,0,0,-1
1700604789.1781669,1,0,0,0,0,-1
1700604789.2781668,1,0,0,0,0,-1
1700604789.3781669,1,0,0,0,0,-1
1700604789.4781668,1,0,0,0,0,-1
1700604789.578167,1,0,0,0,0,-1
1700604789.6781669,1,0,0,0,0,-1
1700604789.7781668,1,0,0,0,0,-1
1700604789.8781669,1,0,0,0,0,-1
1700604789.9781668,1,0,0,0,0,-1
1700604790.078167,1,0,0,0,0,-1
1700604790.1781669,1,0,0,0,0,-1
1700604790.2781668,1,0,0,0,0,-1
1700604790.3781669,1,0,0,0,0,-1
1700604790.4781668,1,0,0,0,0,-1
1700604790.578167,1,0,0,0,0,-1
1700604790.6781669,1,0,0,0,0,-1
1700604790.7781668,1,0,0,0,0,-1
1700604790.8781669,1,0,0,0,0,-1
1700604790.9781668,1,0,0,0,0,-1
1700604791.078167,1,0,0,0,0,-1
1700604791.1781669,1,0,0,0,0,-1
1700604791.2781668,1,0,0,0,0,-1
1700604791.3781669,1,0,0,0,0,-1
1700604791.4781668,1,0,0,0,0,-1
1700604791.578167,1,0,0,0,0,-1
1700604791.6781669,1,0,0,0,0,-1
1700604791.7781668,1,0,0,0,0,-1
1700604791.8781669,1,0,0,0,0,-1
1700604791.9781668,1,0,0,0,0,-1
1700604792.078167,1,0,0,0,0,-1
1700604792.1781669,1,0,0,0,0,-1
1700604792.2781668,1,0,0,0,0,-1
1700604792.3781669,1,0,0,0,0,-1
1700604792.4781668,1,0,0,0,0,-1
1700604792.578167,1,0,0,0,0,-1
1700604792.6781669,1,0,0,0,0,-1
1700604792.7781668,1,0,0,0,0,-1
1700604792.8781669,1,0,0,0,0,-1
1700604792.9781668,1,0,0,0,0,-1
1700604793.078167,1,0,0,0,0,-1
1700604793.1781669,1,0,0,0,0,-1
1700604793.2781668,1,0,0,0,0,-1
1700604793.3781669,1,0,0,0,0,-1
1700604793.4781668,1,0,0,0,0,-1
1700604793.578167,1,0,0,0,0,-1
1700604793.6781669,1,0,0,0,0,-1
1700604793.7781668,1,0,0,0,0,-1
1700604793.8781669,1,0,0,0,0,-1
1700604793.9781668,1,0,0,0,0,-1
1700604794.078167,1,0,0,0,0,-1
1700604794.1781669,1,0,0,0,0,-1
1700604794.2781668,1,0,0,0,0,-1
1700604794.3781669,1,0,0,0,0,-1
1700604794.4781668,1,0,0,0,0,-1
1700604794.578167,1,0,0,0,0,-1
1700604794.6781669,1,0,0,0,0,-1
1700604794.7781668,1,0,0,0,0,-1
1700604794.8781669,1,0,0,0,0,-1
1700604794.9781668,1,0,0,0,0,-1
1700604795.078167,1,0,0,0,0,-1
1700604795.1781669,1,0,0,0,0,-1
1700604795.2781668,1,0,0,0,0,-1
